"Date","Price","Url","Address","County"
"22/07/2016","106,079.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-59EFB550AC1F92668025800400477415?OpenDocument","60 STATION LANE, SWELLAN, CAVAN TOWN","Cavan"
"22/07/2016","84,053.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-630D0948C87E744B802580040047742A?OpenDocument","62 STATION LANE, SWELLAN, CAVAN TOWN","Cavan"
"22/07/2016","84,053.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-831D5126B49B52638025800400477403?OpenDocument","66 STATION LANE, SWELLAN, CAVAN TOWN","Cavan"
"22/07/2016","57,621.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-70ABF3D9CD98AE21802580040047742D?OpenDocument","7 STATION LANE, SWELLAN, CAVAN TOWN","Cavan"
"22/07/2016","106,079.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E09F455D976D9A9B8025800400477436?OpenDocument","79 STATION LANE, SWELLAN, CAVAN TOWN","Cavan"
"22/07/2016","70,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D440A564D3EABC008025800400477451?OpenDocument","8 STATION LANE, CAVAN, CAVAN","Cavan"
"22/07/2016","82,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E4E374D08B86DDCF8025800400477AD7?OpenDocument","LACKANMORE, BALLYJAMESDUFF, COUNTY CAVAN","Cavan"
"21/07/2016","76,079.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2FC357233BC59E1D8025800B00477611?OpenDocument","6 HAWTHORN HILL, BAILIEBOROUGH","Cavan"
"20/07/2016","40,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B9CB2A14DB32221980257FFD004774BE?OpenDocument","27 AN BONNAN BUI WAY, BLACKLION, CO CAVAN","Cavan"
"20/07/2016","108,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A13E0ABC4004444880257FFD0047761D?OpenDocument","8 CLUAINN AOIBHINN, SWELLAN, CAVAN","Cavan"
"20/07/2016","43,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C230C5197A8C65AF8025801900477487?OpenDocument","9 COCKHILL VIEW, CAVAN, CAVAN","Cavan"
"19/07/2016","75,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-74ECA7A9AD62770D80257FFD0047764A?OpenDocument","5 MOUNT PLEASANT, BALLYCONNELL, COUNTY CAVAN","Cavan"
"18/07/2016","50,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5B35CE345153F97980258012004771A4?OpenDocument","20 ST PHELIMS PLACE, CAVAN, CAVAN","Cavan"
"18/07/2016","60,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0CA67A95C4CC7F1580257FFD00477646?OpenDocument","33 AN BONNAN BUI WAY, BLACKLION, CO CAVAN","Cavan"
"18/07/2016","91,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-283D5B3300CF97F980257FFD004775CD?OpenDocument","STATION ROAD, COOTEHILL, CO CAVAN","Cavan"
"16/07/2016","48,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-736C23038801B02A802580270047784A?OpenDocument","9 THE COURTYARD, CORNADARRAGH, BELTURBET","Cavan"
"16/07/2016","194,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-762DF92257A32E0C80257FFD004770D1?OpenDocument","DRUMLANEY, CAVAN","Cavan"
"15/07/2016","83,071.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-49DD39191DE361D88025803C00477A39?OpenDocument","23 STATION LANE, SWELLAN, CAVAN TOWN","Cavan"
"15/07/2016","30,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E90FBE70BE81F702802580350047771B?OpenDocument","37 BARRICK HILL, BELTURBER, CO CAVAN","Cavan"
"15/07/2016","83,071.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2DB10E303BC129FC8025803C00477A3C?OpenDocument","60 STATION LANE, SWELLAN, CAVAN TOWN","Cavan"
"15/07/2016","83,071.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F7547A6ACD21D5618025803C00477A3E?OpenDocument","62 STATION LANE, SWELLAN, CAVAN TOWN","Cavan"
"15/07/2016","83,071.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-CD9E29DD869FF4D68025803C00477A3F?OpenDocument","66 STATION LANE, SWELLAN, CAVAN TOWN","Cavan"
"15/07/2016","83,071.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E2A3C587F4C4BA658025803C00477A34?OpenDocument","7 STATION LANE, SWELLAN, CAVAN TOWN","Cavan"
"15/07/2016","83,071.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-95B49F2A7D9D1AE68025803C00477A42?OpenDocument","79 STATION LANE, SWELLAN, CAVAN TOWN","Cavan"
"15/07/2016","83,071.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-91B81BC5E70881738025803C00477A38?OpenDocument","8 STATION LANE, CAVAN, CAVAN","Cavan"
"15/07/2016","237,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F1E14518F72F2BF9802580040047793A?OpenDocument","ISLAND, VIRGINIA, CAVAN","Cavan"
"13/07/2016","120,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4D84353967FF316B80257FFD004774C6?OpenDocument","DRUMBEE, KILNALECK, CAVAN","Cavan"
"12/07/2016","124,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-761EF9E7C8169F788025800400477AF5?OpenDocument","48 DOON HEIGHTS, BALLYCONNELL, CAVAN","Cavan"
"12/07/2016","163,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B4235AA4138F0FE3802580040047786C?OpenDocument","LISMEEN, BALLYJAMESDUFF, CAVAN","Cavan"
"11/07/2016","151,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B26AE10A5B63F88280257FF60047720D?OpenDocument","1 TULACH ARD, VIRGINIA, CAVAN","Cavan"
"11/07/2016","55,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-AAAB125F145BA80680257FF600477351?OpenDocument","23  Ashbrooke Manor, Moynehall, CAVAN.","Cavan"
"11/07/2016","52,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-07FF9F73C0324BAD80257FF600477357?OpenDocument","36 HARMONY HEIGHTS, CAVAN, CAVAN","Cavan"
"11/07/2016","310,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-1034B8D0B8F28FCC80257FFD0047768C?OpenDocument","RATHCORRICK, CAVAN","Cavan"
"08/07/2016","76,079.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-786577B1BA4535C380257FFD00477201?OpenDocument","12 Hawthorn Hill, Rakeevan, Bailieborough","Cavan"
"08/07/2016","240,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D39A13F8D3D6BA9780257FF600477243?OpenDocument","2 MAPLE CRESCENT, DRUMHEEL, VIRGINIA","Cavan"
"08/07/2016","175,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-9BB94287ADD399AF80257FF6004776EB?OpenDocument","25 YEW PARK, VIRGINIA, CAVAN","Cavan"
"07/07/2016","130,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-59641AE3723DE7DF80257FF6004773E6?OpenDocument","12 GROVE PARK, BALLYJAMESDUFF, CAVAN","Cavan"
"07/07/2016","40,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0F361DF39C0BF72B80257FF6004775C9?OpenDocument","2 WESTEND, GRANARD RD, BALLYJAMESDUFF","Cavan"
"07/07/2016","35,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0BD61B0EFBF23437802580200047741A?OpenDocument","6 KEMPTON COURT, CAVAN TOWN, CAVAN","Cavan"
"07/07/2016","42,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0B0964EBD9E34E7380257FF6004773A0?OpenDocument","6 WESTEND, GRANARD RD, BALLYJAMESDUFF","Cavan"
"07/07/2016","35,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-707D882DDB4308EF802580200047741B?OpenDocument","9 KEMPTON COURT, DRUMALEE, CAVAN","Cavan"
"07/07/2016","40,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-21973E10212F58DF80257FFD004771BD?OpenDocument","Ballyheelan, Kilnaleck","Cavan"
"06/07/2016","42,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-DAE920FE782181F680257FF60047738B?OpenDocument","3 WESTEND, GRANARD RD, BALLYJAMESDUFF","Cavan"
"05/07/2016","60,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-AD5CD6DC3B0D04BC80257FF6004774F6?OpenDocument","CHAPEL LAKE COTTAGE, BEGLIEVE, BAILIEBOROUGH","Cavan"
"01/07/2016","90,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F5240C0A223E550D80257FEF00477153?OpenDocument","8A THE DRUMLINS, GLENSIDE ROAD, CAVAN","Cavan"
"01/07/2016","187,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5FBE6CDA0F420F748025800B004775B4?OpenDocument","CULLIES, CAVAN","Cavan"
"30/06/2016","90,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0C1114F3D9D2E5D980257FE8004774C3?OpenDocument","2 CARRAIG BEAG, COOTEHILL, CO CAVAN","Cavan"
"30/06/2016","149,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5957B6EC2E66398680257FE800477485?OpenDocument","22 KILMORE WILLOWS, BALLYJAMESDUFF, CAVAN","Cavan"
"30/06/2016","95,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-09E2E721FDFF05AD80257FE8004774CF?OpenDocument","9 AMBERWOOD, BALLYCONNELL, CAVAN","Cavan"
"29/06/2016","60,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7AAD8818999D8233802580040047767E?OpenDocument","10 FOUNTAIN VIEW, NEW ROAD, BAILIEBOROUGH","Cavan"
"29/06/2016","35,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5AFC90AAB548AE5E8025800400477684?OpenDocument","22 FOUNTAIN VIEW, NEW ROAD, BAILIEBOROUGH","Cavan"
"29/06/2016","35,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B18F6E87C7BE5133802580040047768F?OpenDocument","23 FOUNTAIN VIEW, NEW ROAD, BAILIEBOROUGH","Cavan"
"29/06/2016","200,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-6D0A54068ED1952980257FE80047740D?OpenDocument","KNOCKATEMPLE, VIRGINIA, CAVAN","Cavan"
"29/06/2016","40,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-1B75A366C505514B80257FF6004774A0?OpenDocument","LOUGH SKEAGH, BAILEBOROUGH, CO CAVAN","Cavan"
"29/06/2016","82,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-91F0A3DB69E09E498025802E004773C3?OpenDocument","PORTALIFFE, KILLESHANDRA, CAVAN","Cavan"
"28/06/2016","96,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-904DF5877014AA9080257FF6004772F5?OpenDocument","22 RIVER VALLEY, BALLYCONNELL, CO. CAVAN","Cavan"
"28/06/2016","61,675.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2C8D75557CA0354F80257FE800477454?OpenDocument","26  church view, ballyhaise","Cavan"
"28/06/2016","18,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-EFBC4D0A900B845980257FE800477586?OpenDocument","DRUMRORA, CROSSERLOUGH, CO CAVAN","Cavan"
"27/06/2016","40,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-699EEBF55A452B2980257FE8004772CC?OpenDocument","CLONKEEFY, BALLYJAMESDUFF, CAVAN","Cavan"
"24/06/2016","53,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C0F1E7C738ED2A1E80257FE80047713D?OpenDocument","34 AN BONNAN BUI WAY, BLACKLION, CO CAVAN","Cavan"
"24/06/2016","100,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-071C6BFB2F311E9A80257FF600477535?OpenDocument","HILVANTON, SWELLAN LOWER, CAVAN","Cavan"
"23/06/2016","22,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4BA03E99B5279E70802580120047715E?OpenDocument","GARRYSALLAGH, MOUNTNUGENT, COUNTY CAVAN","Cavan"
"23/06/2016","282,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-DECB7DCA3847D7BF80257FE10047756B?OpenDocument","GREAGHCLOGH HOUSE, GREAGHCLOGH, MULLAGH","Cavan"
"23/06/2016","40,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C1753B27D123E96880257FE800477210?OpenDocument","LAURELDALE, LOUGH GOWNA, CO CAVAN","Cavan"
"22/06/2016","116,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B766B5ADBBC672938025800B0047704B?OpenDocument","11 DEANERY BANKS, BELTURBET, CAVAN","Cavan"
"22/06/2016","89,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5542EF76D992A66580257FEF004775D1?OpenDocument","6 GLEN ALLAINN, MULLAGH, CO CAVAN","Cavan"
"21/06/2016","74,890.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-9DC50EF58D4492D680257FE800477298?OpenDocument","21 Hawthorn Hill, Rakeevan, Bailieborough","Cavan"
"21/06/2016","135,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-8838D553D1A8A1F780257FF600477551?OpenDocument","6 OAKLANDS PARK, BALLYJAMESDUFF, CO CAVAN","Cavan"
"20/06/2016","65,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5A98B680F6DA3BB080257FFD00477451?OpenDocument","11 DRUMAVANAGH, CAVAN","Cavan"
"20/06/2016","230,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-AEBBD1F1F71D0E2680257FE8004775F7?OpenDocument","2 ROSEHILL, MULLAGH, CAVAN","Cavan"
"20/06/2016","18,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5524E1C3C3EC6F7780257FE1004772EF?OpenDocument","KILLATOHER, CROSSERLOUGH, CAVAN","Cavan"
"20/06/2016","47,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-17F8972F1435D212802580040047796D?OpenDocument","SEEORUM, CANNINGSTOWN, BAILIEBOROUGH","Cavan"
"17/06/2016","211,453.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-50ADA5C6C28B732D80257FF600477216?OpenDocument","Drumacarrow, Bailieborough","Cavan"
"16/06/2016","65,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4E442E923745E1C380257FE800477466?OpenDocument","APARTMENT 2 CUILCAGH, RUSSEL QUAY, BALLYCONNELL","Cavan"
"15/06/2016","40,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E58BFD406DE4C80A80257FDA004772A2?OpenDocument","CORNAHILT, OLD CASTLE ROAD, BALLYJAMESDUFF","Cavan"
"15/06/2016","150,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A37DDEE4B4BD772E80257FDA0047728E?OpenDocument","DAISYHILL, BALLYCONNELL, CAVAN","Cavan"
"14/06/2016","141,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-DEE06915F4FEE7C280257FDA0047732E?OpenDocument","3 RIVERSIDE, VIRGINIA, CAVAN","Cavan"
"14/06/2016","140,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0F03BAE95680270E80257FDA004770FC?OpenDocument","DRUMROOSK KILLESHANDRA, KILLESHANDRA, CAVAN","Cavan"
"14/06/2016","60,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C8B7C15757853F9380257FF60047773C?OpenDocument","DUBLIN ROAD, VIRGINIA, CAVAN","Cavan"
"14/06/2016","285,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E9EEC2806DB9217A80257FFD00477134?OpenDocument","KNOCKTEMPLE, VIRGINIA, CAVAN","Cavan"
"13/06/2016","155,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-BB9D241D80FF1BB680257FDA00477467?OpenDocument","15 ROCKFIELD HEIGHTS, KINGSCOURT, CAVAN","Cavan"
"13/06/2016","140,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-6C70F8454B92033480257FDA0047703B?OpenDocument","CROSSERLOUGH, CAVAN","Cavan"
"13/06/2016","230,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7C87CDFE250C437080257FDA004773E8?OpenDocument","MAGUERA, VIRGINIA, CAVAN","Cavan"
"13/06/2016","170,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-355C17AC28082F1A80257FE100477189?OpenDocument","Mullaghard, Shercock","Cavan"
"10/06/2016","25,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7E7AD7176F26503D80257FE80047733F?OpenDocument","7 THE COURTYARD, FOREST PARK, BELTURBET","Cavan"
"10/06/2016","162,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-8F32846CB3790A1780257FE800477111?OpenDocument","DUN MHUIRE, GRANARD STREET, BALLYJAMESDUFF","Cavan"
"09/06/2016","90,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-1D6E14AE7A9FE7CA80257FD3004774B3?OpenDocument","11 CUL NA GREINE, BALLYJAMESDUFF, CAVAN","Cavan"
"09/06/2016","222,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-6D67EB5E06A959FA80257FD300477591?OpenDocument","86 YEW PARK, VIRGINIA, CAVAN","Cavan"
"09/06/2016","30,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-85C61A727A9E878A80258004004775BC?OpenDocument","DRUMBARLOM, BELTURBET, CAVAN","Cavan"
"09/06/2016","50,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-32B3DC880FB3EE5A80257FD3004774FD?OpenDocument","NO. 1 BARRACK HILL, BELTURBET, CO. CAVAN","Cavan"
"08/06/2016","195,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B2A5BF784DBB661080257FD300477557?OpenDocument","17 BROOKSVILLE, MULLAGH, CAVAN","Cavan"
"08/06/2016","65,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-28A311AF9D60B80F80257FE10047754A?OpenDocument","4 TAIRBAIRT HALL, BELTURBET, COUNTY CAVAN","Cavan"
"08/06/2016","100,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B5D37A0411E3E25E80257FD300477445?OpenDocument","GLEBE LODGE, CORONEA, ARVAGH","Cavan"
"07/06/2016","95,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-3F3E608CBBC4CC1A80257FD300477151?OpenDocument","20 CLEMENTSTOWN PARK, COOTEHILL, CAVAN","Cavan"
"07/06/2016","101,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4A0EB9803EA37D8980257FDA004772B4?OpenDocument","4 CLUAIN AOIBHINN, SWELLAN, CAVAN","Cavan"
"07/06/2016","66,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-9F8FD1E53ACF485880257FD300477551?OpenDocument","4 DERRYLURGAN COURT, RASSAN RD, BALLYJAMESDUFF","Cavan"
"07/06/2016","66,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D2DA2ACF30993BFF80257FD30047726B?OpenDocument","5 DERRYLURGAN COURT, RASSAN RD, BALLYJAMESDUFF","Cavan"
"07/06/2016","52,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-9B57D93216717CD580257FD300477217?OpenDocument","6 PERCY FRENCH PARK, BALLYJAMESDUFF, CO CAVAN","Cavan"
"07/06/2016","255,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7596BB5EB91BA28680257FD3004771E1?OpenDocument","CORLATT, MULLAGH, CAVAN","Cavan"
"07/06/2016","160,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-8040F2D49CFDDFB680257FE80047718E?OpenDocument","RAHARDRUM, VIRGINIA, CAVAN","Cavan"
"02/06/2016","265,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-9E7D72D763B5C0828025800400477B14?OpenDocument","8 ARD AOIBHINN, BALLAGHANEA, MULLAGH RD","Cavan"
"02/06/2016","25,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7794C64854DB437280257FE100477134?OpenDocument","LATEEVER, POLES, CAVAN","Cavan"
"01/06/2016","70,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-6963B1096ED9112A80257FD300477352?OpenDocument","13 PERCY FRENCH PLACE, BALLYJAMESDUFF, CAVAN","Cavan"
"01/06/2016","87,225.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C1E8E63FEFF05B3E80257FCC00477305?OpenDocument","58 Creighan Manor, Cavan","Cavan"
"01/06/2016","200,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4DDFC85B89EBB0A980257FDA004770B1?OpenDocument","6 RIVER APTS, MAIN STREET, VIRGINIA","Cavan"
"31/05/2016","90,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-9FF3EB12945AC37780257FCC004771FE?OpenDocument","17 PAIRC AN DUIN, SWELLAN, CAVAN","Cavan"
"30/05/2016","50,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2E4AB323018738A180257FCC00477058?OpenDocument","14 CAVAN RD, COOTEHILL, CAVAN","Cavan"
